sample_id,source_document_id,document_family_id,doc_type,source_type,manipulation_type,is_tampered,bounding_box,tampered_pixel_count,tampered_area_percentage,original_path,tampered_path,mask_path,width,height,dataset_split,license
syn_doc_family_receipt_020_inst_00_v1_photo_replacement,doc_family_receipt_020_inst_00,doc_family_receipt_020,receipt,synthetic,photo_replacement,1,"[130, 407, 250, 700]",35160,6.5111,data\synthetic\originals\doc_family_receipt_020_inst_00.png,data\train\images\syn_doc_family_receipt_020_inst_00_v1_photo_replacement.png,data\train\masks\syn_doc_family_receipt_020_inst_00_v1_photo_replacement.png,600,900,train,MIT
syn_doc_family_receipt_020_inst_00_v2_stamp_seal_manipulation,doc_family_receipt_020_inst_00,doc_family_receipt_020,receipt,synthetic,stamp_seal_manipulation,1,"[425, 505, 551, 631]",2742,0.5078,data\synthetic\originals\doc_family_receipt_020_inst_00.png,data\train\images\syn_doc_family_receipt_020_inst_00_v2_stamp_seal_manipulation.png,data\train\masks\syn_doc_family_receipt_020_inst_00_v2_stamp_seal_manipulation.png,600,900,train,MIT
syn_doc_family_receipt_020_inst_00_v3_region_removal,doc_family_receipt_020_inst_00,doc_family_receipt_020,receipt,synthetic,region_removal,1,"[255, 595, 431, 642]",8272,1.5319,data\synthetic\originals\doc_family_receipt_020_inst_00.png,data\train\images\syn_doc_family_receipt_020_inst_00_v3_region_removal.png,data\train\masks\syn_doc_family_receipt_020_inst_00_v3_region_removal.png,600,900,train,MIT
syn_doc_family_receipt_020_inst_00_v4_local_inpainting,doc_family_receipt_020_inst_00,doc_family_receipt_020,receipt,synthetic,local_inpainting,1,"[120, 685, 257, 726]",5617,1.0402,data\synthetic\originals\doc_family_receipt_020_inst_00.png,data\train\images\syn_doc_family_receipt_020_inst_00_v4_local_inpainting.png,data\train\masks\syn_doc_family_receipt_020_inst_00_v4_local_inpainting.png,600,900,train,MIT
syn_doc_family_receipt_021_inst_00_authentic,doc_family_receipt_021_inst_00,doc_family_receipt_021,receipt,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_receipt_021_inst_00.png,data\val\images\syn_doc_family_receipt_021_inst_00_authentic.png,data\val\masks\syn_doc_family_receipt_021_inst_00_authentic.png,600,900,val,MIT
syn_doc_family_receipt_021_inst_00_v1_text_replacement,doc_family_receipt_021_inst_00,doc_family_receipt_021,receipt,synthetic,text_replacement,1,"[325, 598, 484, 650]",8268,1.5311,data\synthetic\originals\doc_family_receipt_021_inst_00.png,data\val\images\syn_doc_family_receipt_021_inst_00_v1_text_replacement.png,data\val\masks\syn_doc_family_receipt_021_inst_00_v1_text_replacement.png,600,900,val,MIT
syn_doc_family_receipt_021_inst_00_v2_number_amount_replacement,doc_family_receipt_021_inst_00,doc_family_receipt_021,receipt,synthetic,number_amount_replacement,1,"[440, 550, 552, 599]",5488,1.0163,data\synthetic\originals\doc_family_receipt_021_inst_00.png,data\val\images\syn_doc_family_receipt_021_inst_00_v2_number_amount_replacement.png,data\val\masks\syn_doc_family_receipt_021_inst_00_v2_number_amount_replacement.png,600,900,val,MIT
syn_doc_family_receipt_021_inst_00_v3_date_replacement,doc_family_receipt_021_inst_00,doc_family_receipt_021,receipt,synthetic,date_replacement,1,"[280, 209, 430, 250]",6150,1.1389,data\synthetic\originals\doc_family_receipt_021_inst_00.png,data\val\images\syn_doc_family_receipt_021_inst_00_v3_date_replacement.png,data\val\masks\syn_doc_family_receipt_021_inst_00_v3_date_replacement.png,600,900,val,MIT
syn_doc_family_receipt_021_inst_00_v4_copy_move_intra,doc_family_receipt_021_inst_00,doc_family_receipt_021,receipt,synthetic,copy_move_intra,1,"[269, 412, 379, 483]",7810,1.4463,data\synthetic\originals\doc_family_receipt_021_inst_00.png,data\val\images\syn_doc_family_receipt_021_inst_00_v4_copy_move_intra.png,data\val\masks\syn_doc_family_receipt_021_inst_00_v4_copy_move_intra.png,600,900,val,MIT
syn_doc_family_receipt_022_inst_00_authentic,doc_family_receipt_022_inst_00,doc_family_receipt_022,receipt,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_receipt_022_inst_00.png,data\train\images\syn_doc_family_receipt_022_inst_00_authentic.png,data\train\masks\syn_doc_family_receipt_022_inst_00_authentic.png,600,900,train,MIT
syn_doc_family_receipt_022_inst_00_v1_copy_paste_inter,doc_family_receipt_022_inst_00,doc_family_receipt_022,receipt,synthetic,copy_paste_inter,1,"[127, 621, 332, 686]",13325,2.4676,data\synthetic\originals\doc_family_receipt_022_inst_00.png,data\train\images\syn_doc_family_receipt_022_inst_00_v1_copy_paste_inter.png,data\train\masks\syn_doc_family_receipt_022_inst_00_v1_copy_paste_inter.png,600,900,train,MIT
syn_doc_family_receipt_022_inst_00_v2_signature_manipulation,doc_family_receipt_022_inst_00,doc_family_receipt_022,receipt,synthetic,signature_manipulation,1,"[121, 646, 294, 718]",12456,2.3067,data\synthetic\originals\doc_family_receipt_022_inst_00.png,data\train\images\syn_doc_family_receipt_022_inst_00_v2_signature_manipulation.png,data\train\masks\syn_doc_family_receipt_022_inst_00_v2_signature_manipulation.png,600,900,train,MIT
syn_doc_family_receipt_022_inst_00_v3_photo_replacement,doc_family_receipt_022_inst_00,doc_family_receipt_022,receipt,synthetic,photo_replacement,1,"[173, 219, 329, 510]",45396,8.4067,data\synthetic\originals\doc_family_receipt_022_inst_00.png,data\train\images\syn_doc_family_receipt_022_inst_00_v3_photo_replacement.png,data\train\masks\syn_doc_family_receipt_022_inst_00_v3_photo_replacement.png,600,900,train,MIT
syn_doc_family_receipt_022_inst_00_v4_stamp_seal_manipulation,doc_family_receipt_022_inst_00,doc_family_receipt_022,receipt,synthetic,stamp_seal_manipulation,1,"[296, 561, 419, 684]",2698,0.4996,data\synthetic\originals\doc_family_receipt_022_inst_00.png,data\train\images\syn_doc_family_receipt_022_inst_00_v4_stamp_seal_manipulation.png,data\train\masks\syn_doc_family_receipt_022_inst_00_v4_stamp_seal_manipulation.png,600,900,train,MIT
syn_doc_family_receipt_023_inst_00_authentic,doc_family_receipt_023_inst_00,doc_family_receipt_023,receipt,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_receipt_023_inst_00.png,data\train\images\syn_doc_family_receipt_023_inst_00_authentic.png,data\train\masks\syn_doc_family_receipt_023_inst_00_authentic.png,600,900,train,MIT
syn_doc_family_receipt_023_inst_00_v1_region_removal,doc_family_receipt_023_inst_00,doc_family_receipt_023,receipt,synthetic,region_removal,1,"[111, 681, 276, 789]",17820,3.3,data\synthetic\originals\doc_family_receipt_023_inst_00.png,data\train\images\syn_doc_family_receipt_023_inst_00_v1_region_removal.png,data\train\masks\syn_doc_family_receipt_023_inst_00_v1_region_removal.png,600,900,train,MIT
syn_doc_family_receipt_023_inst_00_v2_local_inpainting,doc_family_receipt_023_inst_00,doc_family_receipt_023,receipt,synthetic,local_inpainting,1,"[220, 352, 370, 399]",7050,1.3056,data\synthetic\originals\doc_family_receipt_023_inst_00.png,data\train\images\syn_doc_family_receipt_023_inst_00_v2_local_inpainting.png,data\train\masks\syn_doc_family_receipt_023_inst_00_v2_local_inpainting.png,600,900,train,MIT
syn_doc_family_receipt_023_inst_00_v3_text_replacement,doc_family_receipt_023_inst_00,doc_family_receipt_023,receipt,synthetic,text_replacement,1,"[188, 496, 366, 550]",9612,1.78,data\synthetic\originals\doc_family_receipt_023_inst_00.png,data\train\images\syn_doc_family_receipt_023_inst_00_v3_text_replacement.png,data\train\masks\syn_doc_family_receipt_023_inst_00_v3_text_replacement.png,600,900,train,MIT
syn_doc_family_receipt_023_inst_00_v4_number_amount_replacement,doc_family_receipt_023_inst_00,doc_family_receipt_023,receipt,synthetic,number_amount_replacement,1,"[317, 503, 451, 547]",5896,1.0919,data\synthetic\originals\doc_family_receipt_023_inst_00.png,data\train\images\syn_doc_family_receipt_023_inst_00_v4_number_amount_replacement.png,data\train\masks\syn_doc_family_receipt_023_inst_00_v4_number_amount_replacement.png,600,900,train,MIT
syn_doc_family_receipt_024_inst_00_authentic,doc_family_receipt_024_inst_00,doc_family_receipt_024,receipt,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_receipt_024_inst_00.png,data\test\images\syn_doc_family_receipt_024_inst_00_authentic.png,data\test\masks\syn_doc_family_receipt_024_inst_00_authentic.png,600,900,test,MIT
syn_doc_family_receipt_024_inst_00_v1_date_replacement,doc_family_receipt_024_inst_00,doc_family_receipt_024,receipt,synthetic,date_replacement,1,"[259, 343, 362, 385]",4326,0.8011,data\synthetic\originals\doc_family_receipt_024_inst_00.png,data\test\images\syn_doc_family_receipt_024_inst_00_v1_date_replacement.png,data\test\masks\syn_doc_family_receipt_024_inst_00_v1_date_replacement.png,600,900,test,MIT
syn_doc_family_receipt_024_inst_00_v2_copy_move_intra,doc_family_receipt_024_inst_00,doc_family_receipt_024,receipt,synthetic,copy_move_intra,1,"[150, 136, 239, 173]",3293,0.6098,data\synthetic\originals\doc_family_receipt_024_inst_00.png,data\test\images\syn_doc_family_receipt_024_inst_00_v2_copy_move_intra.png,data\test\masks\syn_doc_family_receipt_024_inst_00_v2_copy_move_intra.png,600,900,test,MIT
syn_doc_family_receipt_024_inst_00_v3_copy_paste_inter,doc_family_receipt_024_inst_00,doc_family_receipt_024,receipt,synthetic,copy_paste_inter,1,"[337, 505, 473, 555]",6800,1.2593,data\synthetic\originals\doc_family_receipt_024_inst_00.png,data\test\images\syn_doc_family_receipt_024_inst_00_v3_copy_paste_inter.png,data\test\masks\syn_doc_family_receipt_024_inst_00_v3_copy_paste_inter.png,600,900,test,MIT
syn_doc_family_receipt_024_inst_00_v4_signature_manipulation,doc_family_receipt_024_inst_00,doc_family_receipt_024,receipt,synthetic,signature_manipulation,1,"[130, 684, 343, 752]",14484,2.6822,data\synthetic\originals\doc_family_receipt_024_inst_00.png,data\test\images\syn_doc_family_receipt_024_inst_00_v4_signature_manipulation.png,data\test\masks\syn_doc_family_receipt_024_inst_00_v4_signature_manipulation.png,600,900,test,MIT
syn_doc_family_receipt_025_inst_00_authentic,doc_family_receipt_025_inst_00,doc_family_receipt_025,receipt,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_receipt_025_inst_00.png,data\train\images\syn_doc_family_receipt_025_inst_00_authentic.png,data\train\masks\syn_doc_family_receipt_025_inst_00_authentic.png,600,900,train,MIT
syn_doc_family_receipt_025_inst_00_v1_photo_replacement,doc_family_receipt_025_inst_00,doc_family_receipt_025,receipt,synthetic,photo_replacement,1,"[81, 199, 246, 482]",46695,8.6472,data\synthetic\originals\doc_family_receipt_025_inst_00.png,data\train\images\syn_doc_family_receipt_025_inst_00_v1_photo_replacement.png,data\train\masks\syn_doc_family_receipt_025_inst_00_v1_photo_replacement.png,600,900,train,MIT
syn_doc_family_receipt_025_inst_00_v2_stamp_seal_manipulation,doc_family_receipt_025_inst_00,doc_family_receipt_025,receipt,synthetic,stamp_seal_manipulation,1,"[335, 575, 427, 667]",1824,0.3378,data\synthetic\originals\doc_family_receipt_025_inst_00.png,data\train\images\syn_doc_family_receipt_025_inst_00_v2_stamp_seal_manipulation.png,data\train\masks\syn_doc_family_receipt_025_inst_00_v2_stamp_seal_manipulation.png,600,900,train,MIT
syn_doc_family_receipt_025_inst_00_v3_region_removal,doc_family_receipt_025_inst_00,doc_family_receipt_025,receipt,synthetic,region_removal,1,"[218, 502, 409, 575]",13943,2.582,data\synthetic\originals\doc_family_receipt_025_inst_00.png,data\train\images\syn_doc_family_receipt_025_inst_00_v3_region_removal.png,data\train\masks\syn_doc_family_receipt_025_inst_00_v3_region_removal.png,600,900,train,MIT
syn_doc_family_receipt_025_inst_00_v4_local_inpainting,doc_family_receipt_025_inst_00,doc_family_receipt_025,receipt,synthetic,local_inpainting,1,"[104, 520, 280, 548]",4928,0.9126,data\synthetic\originals\doc_family_receipt_025_inst_00.png,data\train\images\syn_doc_family_receipt_025_inst_00_v4_local_inpainting.png,data\train\masks\syn_doc_family_receipt_025_inst_00_v4_local_inpainting.png,600,900,train,MIT
syn_doc_family_receipt_026_inst_00_authentic,doc_family_receipt_026_inst_00,doc_family_receipt_026,receipt,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_receipt_026_inst_00.png,data\train\images\syn_doc_family_receipt_026_inst_00_authentic.png,data\train\masks\syn_doc_family_receipt_026_inst_00_authentic.png,600,900,train,MIT
syn_doc_family_receipt_026_inst_00_v1_text_replacement,doc_family_receipt_026_inst_00,doc_family_receipt_026,receipt,synthetic,text_replacement,1,"[362, 503, 483, 535]",3872,0.717,data\synthetic\originals\doc_family_receipt_026_inst_00.png,data\train\images\syn_doc_family_receipt_026_inst_00_v1_text_replacement.png,data\train\masks\syn_doc_family_receipt_026_inst_00_v1_text_replacement.png,600,900,train,MIT
syn_doc_family_receipt_026_inst_00_v2_number_amount_replacement,doc_family_receipt_026_inst_00,doc_family_receipt_026,receipt,synthetic,number_amount_replacement,1,"[385, 701, 517, 733]",4224,0.7822,data\synthetic\originals\doc_family_receipt_026_inst_00.png,data\train\images\syn_doc_family_receipt_026_inst_00_v2_number_amount_replacement.png,data\train\masks\syn_doc_family_receipt_026_inst_00_v2_number_amount_replacement.png,600,900,train,MIT
syn_doc_family_receipt_026_inst_00_v3_date_replacement,doc_family_receipt_026_inst_00,doc_family_receipt_026,receipt,synthetic,date_replacement,1,"[284, 227, 428, 256]",4176,0.7733,data\synthetic\originals\doc_family_receipt_026_inst_00.png,data\train\images\syn_doc_family_receipt_026_inst_00_v3_date_replacement.png,data\train\masks\syn_doc_family_receipt_026_inst_00_v3_date_replacement.png,600,900,train,MIT
syn_doc_family_receipt_026_inst_00_v4_copy_move_intra,doc_family_receipt_026_inst_00,doc_family_receipt_026,receipt,synthetic,copy_move_intra,1,"[64, 332, 149, 398]",5610,1.0389,data\synthetic\originals\doc_family_receipt_026_inst_00.png,data\train\images\syn_doc_family_receipt_026_inst_00_v4_copy_move_intra.png,data\train\masks\syn_doc_family_receipt_026_inst_00_v4_copy_move_intra.png,600,900,train,MIT
syn_doc_family_receipt_027_inst_00_authentic,doc_family_receipt_027_inst_00,doc_family_receipt_027,receipt,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_receipt_027_inst_00.png,data\train\images\syn_doc_family_receipt_027_inst_00_authentic.png,data\train\masks\syn_doc_family_receipt_027_inst_00_authentic.png,600,900,train,MIT
syn_doc_family_receipt_027_inst_00_v1_copy_paste_inter,doc_family_receipt_027_inst_00,doc_family_receipt_027,receipt,synthetic,copy_paste_inter,1,"[333, 687, 479, 723]",5256,0.9733,data\synthetic\originals\doc_family_receipt_027_inst_00.png,data\train\images\syn_doc_family_receipt_027_inst_00_v1_copy_paste_inter.png,data\train\masks\syn_doc_family_receipt_027_inst_00_v1_copy_paste_inter.png,600,900,train,MIT
syn_doc_family_receipt_027_inst_00_v2_signature_manipulation,doc_family_receipt_027_inst_00,doc_family_receipt_027,receipt,synthetic,signature_manipulation,1,"[133, 748, 327, 794]",8924,1.6526,data\synthetic\originals\doc_family_receipt_027_inst_00.png,data\train\images\syn_doc_family_receipt_027_inst_00_v2_signature_manipulation.png,data\train\masks\syn_doc_family_receipt_027_inst_00_v2_signature_manipulation.png,600,900,train,MIT
syn_doc_family_receipt_027_inst_00_v3_photo_replacement,doc_family_receipt_027_inst_00,doc_family_receipt_027,receipt,synthetic,photo_replacement,1,"[194, 385, 330, 684]",40664,7.5304,data\synthetic\originals\doc_family_receipt_027_inst_00.png,data\train\images\syn_doc_family_receipt_027_inst_00_v3_photo_replacement.png,data\train\masks\syn_doc_family_receipt_027_inst_00_v3_photo_replacement.png,600,900,train,MIT
syn_doc_family_receipt_027_inst_00_v4_stamp_seal_manipulation,doc_family_receipt_027_inst_00,doc_family_receipt_027,receipt,synthetic,stamp_seal_manipulation,1,"[324, 548, 428, 652]",2074,0.3841,data\synthetic\originals\doc_family_receipt_027_inst_00.png,data\train\images\syn_doc_family_receipt_027_inst_00_v4_stamp_seal_manipulation.png,data\train\masks\syn_doc_family_receipt_027_inst_00_v4_stamp_seal_manipulation.png,600,900,train,MIT
syn_doc_family_receipt_028_inst_00_authentic,doc_family_receipt_028_inst_00,doc_family_receipt_028,receipt,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_receipt_028_inst_00.png,data\train\images\syn_doc_family_receipt_028_inst_00_authentic.png,data\train\masks\syn_doc_family_receipt_028_inst_00_authentic.png,600,900,train,MIT
syn_doc_family_receipt_028_inst_00_v1_region_removal,doc_family_receipt_028_inst_00,doc_family_receipt_028,receipt,synthetic,region_removal,1,"[246, 617, 510, 684]",17688,3.2756,data\synthetic\originals\doc_family_receipt_028_inst_00.png,data\train\images\syn_doc_family_receipt_028_inst_00_v1_region_removal.png,data\train\masks\syn_doc_family_receipt_028_inst_00_v1_region_removal.png,600,900,train,MIT
syn_doc_family_receipt_028_inst_00_v2_local_inpainting,doc_family_receipt_028_inst_00,doc_family_receipt_028,receipt,synthetic,local_inpainting,1,"[415, 693, 524, 735]",4578,0.8478,data\synthetic\originals\doc_family_receipt_028_inst_00.png,data\train\images\syn_doc_family_receipt_028_inst_00_v2_local_inpainting.png,data\train\masks\syn_doc_family_receipt_028_inst_00_v2_local_inpainting.png,600,900,train,MIT
syn_doc_family_receipt_028_inst_00_v3_text_replacement,doc_family_receipt_028_inst_00,doc_family_receipt_028,receipt,synthetic,text_replacement,1,"[255, 256, 402, 290]",4998,0.9256,data\synthetic\originals\doc_family_receipt_028_inst_00.png,data\train\images\syn_doc_family_receipt_028_inst_00_v3_text_replacement.png,data\train\masks\syn_doc_family_receipt_028_inst_00_v3_text_replacement.png,600,900,train,MIT
syn_doc_family_receipt_028_inst_00_v4_number_amount_replacement,doc_family_receipt_028_inst_00,doc_family_receipt_028,receipt,synthetic,number_amount_replacement,1,"[351, 532, 449, 567]",3430,0.6352,data\synthetic\originals\doc_family_receipt_028_inst_00.png,data\train\images\syn_doc_family_receipt_028_inst_00_v4_number_amount_replacement.png,data\train\masks\syn_doc_family_receipt_028_inst_00_v4_number_amount_replacement.png,600,900,train,MIT
